<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20231002,160300,99317,99332,99306,99311,558
20231002,160400,99309,99311,99270,99275,765
20231002,160500,99275,99290,99261,99275,473
20231002,160600,99276,99280,99270,99280,221
20231002,160700,99280,99314,99271,99311,535
20231002,160800,99311,99368,99306,99334,1985
20231002,160900,99333,99353,99333,99353,603
20231002,161000,99353,99386,99352,99355,2755
20231002,161100,99355,99364,99305,99305,678
20231002,161200,99309,99312,99264,99264,1724
20231002,161300,99265,99295,99229,99240,1904
20231002,161400,99238,99249,99223,99235,733
20231002,161500,99237,99244,99223,99231,608
20231002,161600,99230,99247,99229,99247,254
20231002,161700,99247,99248,99216,99216,1320
20231002,161800,99217,99217,99170,99201,2504
20231002,161900,99205,99230,99201,99217,965
20231002,162000,99217,99246,99211,99242,980
20231002,162100,99242,99249,99221,99225,474
20231002,162200,99225,99228,99210,99214,328
20231002,162300,99215,99221,99215,99219,118
20231002,162400,99220,99240,99219,99231,413
20231002,162500,99230,99260,99227,99259,758
20231002,162600,99259,99294,99259,99292,782
20231002,162700,99291,99292,99278,99281,397
20231002,162800,99280,99293,99278,99290,406
20231002,162900,99292,99299,99292,99298,111
20231002,163000,99298,99313,99250,99250,1709
20231002,163100,99255,99261,99237,99251,280
20231002,163200,99252,99253,99208,99211,365
20231002,163300,99211,99227,99209,99213,319
20231002,163400,99213,99221,99180,99183,791
20231002,163500,99185,99233,99183,99210,924
20231002,163600,99208,99226,99208,99226,167
20231002,163700,99231,99255,99231,99239,374
20231002,163800,99238,99241,99234,99239,146
20231002,163900,99239,99246,99206,99228,597
20231002,164000,99229,99233,99201,99205,597
20231002,164100,99206,99224,99200,99204,547
20231002,164200,99204,99278,99182,99267,2321
20231002,164300,99264,99279,99226,99232,544
20231002,164400,99231,99261,99207,99261,2221
20231002,164500,99262,99285,99225,99283,1137
20231002,164600,99283,99304,99273,99293,1128
20231002,164700,99293,99310,99289,99304,811
20231002,164800,99306,99372,99306,99369,2298
20231002,164900,99369,99380,99350,99354,2417
20231002,165000,99352,99399,99352,99398,1864
20231002,165100,99399,99414,99374,99381,1529
20231002,165200,99382,99385,99313,99326,1582
20231002,165300,99331,99362,99315,99323,1259
20231002,165400,99322,99353,99309,99344,994
20231002,165500,99345,99380,99344,99380,657
20231002,165600,99380,99380,99350,99373,538
20231002,165700,99373,99374,99317,99339,1291
20231002,165800,99341,99346,99326,99333,458
20231002,165900,99334,99339,99300,99302,961
20231002,170000,99300,99327,99223,99240,2405
20231002,170100,99240,99247,99150,99150,3533
20231002,170200,99150,99174,99133,99158,2146
20231002,170300,99159,99175,99094,99109,2862
20231002,170400,99108,99140,99057,99117,2990
20231002,170500,99117,99187,99108,99141,2086
20231002,170600,99142,99194,99141,99190,691
20231002,170700,99189,99190,99162,99172,534
20231002,170800,99169,99171,99133,99158,1293
20231002,170900,99158,99186,99156,99169,747
20231002,171000,99167,99189,99167,99183,501
20231002,171100,99183,99217,99176,99216,1094
20231002,171200,99215,99217,99170,99208,1713
20231002,171300,99209,99210,99170,99174,1209
20231002,171400,99175,99199,99171,99191,1351
20231002,171500,99190,99190,99086,99136,2627
20231002,171600,99144,99168,99122,99148,1753
20231002,171700,99147,99147,99112,99119,837
20231002,171800,99115,99115,99067,99094,1635
20231002,171900,99094,99118,99085,99101,1283
20231002,172000,99105,99147,99097,99131,1848
20231002,172100,99138,99196,99134,99177,816
20231002,172200,99176,99189,99144,99159,720
20231002,172300,99159,99185,99159,99166,583
20231002,172400,99166,99182,99153,99170,551
20231002,172500,99167,99256,99167,99208,2070
20231002,172600,99209,99248,99166,99184,912
20231002,172700,99185,99204,99151,99197,689
20231002,172800,99198,99223,99170,99199,1495
20231002,172900,99199,99259,99193,99259,1043
20231002,173000,99258,99259,99229,99248,757
20231002,173100,99248,99248,99242,99243,256
20231002,173200,99245,99298,99232,99298,3925
20231002,173300,99298,99360,99298,99313,3203
20231002,173400,99312,99321,99260,99270,1358
20231002,173500,99269,99338,99260,99277,5188
20231002,173600,99277,99300,99277,99300,963
20231002,173700,99300,99380,99261,99358,3691
20231002,173800,99357,99450,99355,99414,4610
20231002,173900,99402,99431,99382,99427,1867
20231002,174000,99428,99430,99352,99356,3014
20231002,174100,99354,99460,99351,99456,3500
20231002,174200,99455,99462,99401,99435,2325
20231002,174300,99434,99441,99352,99387,1511
20231002,174400,99390,99397,99334,99339,952
20231002,174500,99339,99397,99337,99395,1438
20231002,174600,99393,99454,99392,99430,2457
20231002,174700,99429,99444,99400,99404,1280
20231002,174800,99403,99450,99402,99425,1012
20231002,174900,99425,99427,99390,99411,899
20231002,175000,99411,99419,99384,99398,717
20231002,175100,99398,99425,99398,99417,968
20231002,175200,99416,99481,99408,99441,2790
20231002,175300,99439,99467,99400,99467,1089
20231002,175400,99467,99484,99455,99484,1008
20231002,175500,99484,99541,99473,99541,4561
20231002,175600,99539,99558,99490,99538,5350
20231002,175700,99538,99687,99534,99630,4646
20231002,175800,99627,99650,99610,99624,2368
20231002,175900,99626,99635,99584,99618,1982
20231002,180000,99617,99642,99612,99637,1489
20231002,180100,99636,99637,99524,99524,4511
20231002,180200,99532,99540,99482,99499,2285
20231002,180300,99503,99542,99497,99539,1030
20231002,180400,99540,99541,99514,99522,466
20231002,180500,99523,99568,99523,99538,1496
20231002,180600,99540,99559,99510,99549,2155
20231002,180700,99550,99578,99543,99567,532
20231002,180800,99567,99590,99509,99529,1257
20231002,180900,99529,99533,99406,99438,3166
20231002,181000,99434,99479,99428,99461,1300
20231002,181100,99461,99461,99412,99440,1304
20231002,181200,99442,99448,99416,99423,816
20231002,181300,99424,99444,99407,99413,521
20231002,181400,99412,99437,99412,99437,294
20231002,181500,99438,99464,99425,99440,687
20231002,181600,99440,99448,99431,99442,219
20231002,181700,99439,99456,99439,99445,477
20231002,181800,99446,99470,99446,99464,270
20231002,181900,99466,99489,99466,99486,634
20231002,182000,99487,99498,99476,99476,350
20231002,182100,99475,99490,99458,99467,937
20231002,182200,99467,99516,99465,99506,539
20231002,182300,99506,99518,99501,99515,601
20231002,182400,99517,99559,99517,99554,967
20231002,182500,99554,99594,99545,99586,979
20231002,182600,99584,99600,99551,99560,1663
20231002,182700,99560,99581,99550,99568,1045
20231002,182800,99574,99599,99568,99597,716
20231002,182900,99597,99597,99575,99579,452
20231002,183000,99580,99598,99563,99592,1373
20231002,183100,99594,99595,99571,99583,963
20231002,183200,99583,99630,99581,99615,1522
20231002,183300,99607,99616,99518,99567,2143
20231002,183400,99563,99610,99556,99607,1018
20231002,183500,99608,99619,99588,99602,1462
20231002,183600,99603,99672,99591,99667,3201
20231002,183700,99669,99738,99661,99702,4886
20231002,183800,99709,99750,99690,99729,3541
20231002,183900,99729,99768,99700,99701,3349
20231002,184000,99700,99706,99618,99706,2509
20231002,184100,99704,99712,99686,99686,627
20231002,184200,99689,99754,99675,99754,2040
20231002,184300,99749,99754,99702,99708,1406
20231002,184400,99707,99751,99705,99744,1043
20231002,184500,99745,99750,99689,99690,1541
20231002,184600,99690,99700,99661,99661,1053
20231002,184700,99661,99677,99660,99675,453
20231002,184800,99675,99676,99650,99671,645
20231002,184900,99672,99700,99643,99650,1598
20231002,190500,99700,99852,99700,99819,4544
20231002,190600,99822,99826,99772,99790,969
20231002,190700,99790,99821,99777,99808,970
20231002,190800,99807,99816,99788,99815,406
20231002,190900,99816,99819,99792,99807,491
20231002,191000,99808,99842,99802,99837,675
20231002,191100,99837,99848,99828,99832,567
20231002,191200,99837,99857,99826,99845,698
20231002,191300,99843,99848,99737,99746,2667
20231002,191400,99747,99769,99701,99754,1147
20231002,191500,99755,99755,99730,99730,438
20231002,191600,99730,99730,99675,99719,1766
20231002,191700,99721,99733,99652,99667,1681
20231002,191800,99669,99678,99665,99668,306
20231002,191900,99668,99678,99653,99678,851
20231002,192000,99679,99712,99679,99697,856
20231002,192100,99698,99728,99698,99728,361
20231002,192200,99727,99740,99727,99738,273
20231002,192300,99737,99739,99714,99718,268
20231002,192400,99717,99726,99713,99713,231
20231002,192500,99713,99729,99713,99727,165
20231002,192600,99728,99744,99727,99730,365
20231002,192700,99730,99731,99718,99728,126
20231002,192800,99727,99734,99727,99734,112
20231002,192900,99734,99736,99722,99736,145
20231002,193000,99740,99750,99739,99750,239
20231002,193100,99749,99749,99731,99733,107
20231002,193200,99738,99738,99724,99724,96
20231002,193300,99726,99726,99707,99708,190
20231002,193400,99708,99718,99701,99712,170
20231002,193500,99712,99714,99703,99704,114
20231002,193600,99704,99717,99702,99712,102
20231002,193700,99711,99715,99709,99714,109
20231002,193800,99712,99713,99697,99697,250
20231002,193900,99697,99722,99697,99722,267
20231002,194000,99723,99736,99722,99734,297
20231002,194100,99734,99734,99709,99716,186
20231002,194200,99716,99720,99716,99717,278
20231002,194300,99717,99718,99697,99706,260
20231002,194400,99707,99707,99683,99686,212
20231002,194500,99687,99696,99686,99687,92
20231002,194600,99689,99699,99689,99695,146
20231002,194700,99696,99716,99696,99715,235
20231002,194800,99715,99715,99699,99708,210
20231002,194900,99709,99710,99696,99700,141
20231002,195000,99699,99710,99698,99710,136
20231002,195100,99711,99716,99703,99715,175
20231002,195200,99716,99730,99716,99730,170
20231002,195300,99731,99754,99730,99752,562
20231002,195400,99753,99754,99751,99751,64
20231002,195500,99751,99754,99749,99751,252
20231002,195600,99753,99754,99746,99752,161
20231002,195700,99749,99753,99747,99753,57
20231002,195800,99752,99753,99743,99746,44
20231002,195900,99745,99750,99739,99746,92
20231002,200000,99746,99746,99739,99744,83
20231002,200100,99743,99743,99732,99737,105
20231002,200200,99741,99745,99737,99743,106
20231002,200300,99744,99746,99742,99742,152
20231002,200400,99743,99749,99740,99747,180
20231002,200500,99742,99742,99736,99736,39
20231002,200600,99738,99738,99734,99734,37
20231002,200700,99734,99734,99732,99732,126
20231002,200800,99733,99741,99732,99734,148
20231002,200900,99734,99735,99721,99722,151
20231002,201000,99721,99750,99721,99740,246
20231002,201100,99740,99745,99732,99745,52
20231002,201200,99745,99748,99745,99747,126
20231002,201300,99745,99749,99744,99747,138
20231002,201400,99746,99748,99746,99747,53
20231002,201500,99747,99749,99747,99749,34
20231002,201600,99749,99749,99739,99744,27
20231002,201700,99744,99744,99739,99739,54
20231002,201800,99739,99743,99739,99743,44
20231002,201900,99740,99743,99721,99721,201
20231002,202000,99721,99721,99706,99712,372
20231002,202100,99714,99735,99708,99734,193
20231002,202200,99734,99745,99734,99745,144
20231002,202300,99745,99745,99737,99737,47
20231002,202400,99739,99745,99729,99733,114
20231002,202500,99739,99745,99739,99740,83
20231002,202600,99740,99741,99739,99740,85
20231002,202700,99740,99744,99740,99742,81
20231002,202800,99742,99746,99740,99740,242
20231002,202900,99740,99741,99740,99741,48
20231002,203000,99741,99741,99730,99730,92
20231002,203100,99737,99737,99720,99720,82
20231002,203200,99720,99721,99719,99720,82
20231002,203300,99719,99720,99717,99717,45
20231002,203400,99717,99718,99716,99716,103
20231002,203500,99716,99720,99715,99716,53
20231002,203600,99716,99717,99715,99716,102
20231002,203700,99715,99715,99703,99703,147
20231002,203800,99704,99704,99693,99694,398
20231002,203900,99693,99693,99677,99683,229
20231002,204000,99684,99694,99682,99683,246
20231002,204100,99681,99686,99679,99680,120
20231002,204200,99680,99681,99677,99681,51
20231002,204300,99682,99700,99681,99699,142
20231002,204400,99696,99702,99695,99701,53
20231002,204500,99702,99704,99701,99702,91
20231002,204600,99701,99701,99700,99701,45
20231002,204700,99700,99701,99700,99700,20
20231002,204800,99700,99701,99683,99684,92
20231002,204900,99686,99693,99685,99688,103
20231002,205000,99688,99689,99687,99688,13
20231002,205100,99689,99707,99689,99704,280
20231002,205200,99698,99708,99698,99702,43
20231002,205300,99703,99722,99703,99712,69
20231002,205400,99718,99720,99711,99718,42
20231002,205500,99716,99727,99715,99716,148
20231002,205600,99715,99715,99700,99700,219
20231002,205700,99700,99715,99679,99682,559
20231002,205800,99680,99698,99680,99693,86
20231002,205900,99693,99697,99651,99662,630
20231002,210000,99662,99666,99652,99665,387
20231002,210100,99665,99680,99665,99680,106
20231002,210200,99680,99682,99680,99680,59
20231002,210300,99680,99686,99680,99684,156
20231002,210400,99685,99695,99685,99694,99
20231002,210500,99696,99700,99680,99686,521
20231002,210600,99686,99693,99681,99690,160
20231002,210700,99690,99749,99670,99731,1411
20231002,210800,99730,99737,99726,99726,118
20231002,210900,99731,99738,99725,99727,192
20231002,211000,99722,99722,99712,99719,97
20231002,211100,99714,99729,99708,99727,175
20231002,211200,99726,99731,99726,99730,50
20231002,211300,99731,99749,99727,99743,300
20231002,211400,99741,99744,99728,99728,39
20231002,211500,99729,99737,99726,99731,93
20231002,211600,99730,99749,99730,99749,129
20231002,211700,99747,99757,99734,99735,653
20231002,211800,99739,99775,99737,99770,563
20231002,211900,99773,99775,99766,99775,211
20231002,212000,99774,99781,99772,99772,413
20231002,212100,99772,99777,99772,99773,56
20231002,212200,99773,99780,99771,99780,121
20231002,212300,99777,99781,99775,99780,138
20231002,212400,99779,99779,99771,99772,133
20231002,212500,99773,99781,99766,99780,378
20231002,212600,99779,99791,99771,99791,514
20231002,212700,99791,99791,99784,99784,69
20231002,212800,99784,99799,99784,99795,193
20231002,212900,99794,99798,99790,99794,91
20231002,213000,99793,99799,99791,99798,190
20231002,213100,99798,99807,99795,99795,244
20231002,213200,99797,99798,99792,99792,39
20231002,213300,99791,99793,99785,99785,131
20231002,213400,99786,99793,99785,99788,96
20231002,213500,99788,99790,99767,99776,254
20231002,213600,99779,99783,99767,99768,166
20231002,213700,99768,99775,99768,99772,75
20231002,213800,99771,99771,99769,99769,31
20231002,213900,99770,99795,99769,99779,216
20231002,214000,99779,99799,99778,99787,117
20231002,214100,99786,99802,99771,99787,429
20231002,214200,99786,99796,99781,99788,146
20231002,214300,99789,99790,99787,99787,44
20231002,214400,99782,99785,99773,99773,72
20231002,214500,99778,99782,99769,99769,48
20231002,214600,99768,99770,99765,99766,40
20231002,214700,99765,99765,99761,99761,45
20231002,214800,99761,99763,99756,99757,60
20231002,214900,99757,99757,99730,99746,543
20231002,215000,99745,99748,99745,99745,42
20231002,215100,99745,99749,99730,99736,242
20231002,215200,99733,99736,99732,99735,61
20231002,215300,99735,99735,99730,99732,196
20231002,215400,99731,99739,99730,99737,111
20231002,215500,99737,99747,99736,99742,54
20231002,215600,99746,99750,99742,99742,164
20231002,215700,99741,99750,99734,99739,279
20231002,215800,99739,99742,99730,99735,107
20231002,215900,99732,99732,99730,99731,186
20231002,220000,99730,99732,99717,99731,522
20231002,220100,99731,99732,99700,99706,323
20231002,220200,99706,99706,99671,99692,397
20231002,220300,99695,99695,99652,99665,828
20231002,220400,99667,99692,99667,99692,181
20231002,220500,99692,99760,99692,99732,834
20231002,220600,99728,99733,99728,99733,50
20231002,220700,99732,99735,99725,99725,195
20231002,220800,99725,99727,99725,99727,141
20231002,220900,99727,99732,99727,99729,37
20231002,221000,99729,99729,99726,99726,35
20231002,221100,99726,99731,99725,99726,217
20231002,221200,99727,99727,99720,99720,173
20231002,221300,99720,99721,99704,99704,50
20231002,221400,99704,99714,99704,99713,64
20231002,221500,99714,99716,99710,99710,64
20231002,221600,99711,99723,99711,99723,74
20231002,221700,99723,99726,99722,99726,36
20231002,221800,99725,99730,99718,99720,163
20231002,221900,99728,99747,99728,99747,118
20231002,222000,99746,99757,99746,99755,247
20231002,222100,99755,99756,99750,99751,20
20231002,222200,99752,99758,99750,99758,59
20231002,222300,99757,99776,99755,99773,254
20231002,222400,99774,99775,99758,99766,189
20231002,222500,99767,99776,99767,99776,119
20231002,222600,99776,99805,99776,99793,685
20231002,222700,99793,99793,99779,99783,118
20231002,222800,99783,99802,99783,99802,276
20231002,222900,99801,99817,99801,99815,402
20231002,223000,99816,99835,99816,99828,274
20231002,223100,99827,99844,99824,99843,345
20231002,223200,99844,99878,99827,99841,1536
20231002,223300,99841,99858,99830,99841,241
20231002,223400,99851,99852,99832,99834,89
20231002,223500,99832,99849,99831,99847,129
20231002,223600,99847,99848,99830,99830,183
20231002,223700,99830,99830,99812,99815,124
20231002,223800,99816,99822,99813,99822,103
20231002,223900,99820,99821,99814,99814,26
20231002,224000,99814,99820,99811,99811,61
20231002,224100,99812,99812,99811,99811,29
20231002,224200,99812,99818,99808,99808,68
20231002,224300,99809,99821,99809,99821,101
20231002,224400,99821,99822,99818,99818,16
20231002,224500,99818,99836,99816,99836,119
20231002,224600,99837,99837,99819,99823,108
20231002,224700,99823,99834,99818,99830,52
20231002,224800,99830,99832,99817,99818,64
20231002,224900,99818,99820,99808,99810,148
20231002,225000,99813,99830,99813,99816,69
20231002,225100,99820,99823,99813,99821,57
20231002,225200,99814,99816,99812,99816,47
20231002,225300,99815,99816,99815,99816,4
20231002,225400,99821,99827,99816,99821,42
20231002,225500,99821,99832,99816,99831,72
20231002,225600,99831,99831,99818,99821,69
20231002,225700,99820,99820,99812,99812,53
20231002,225800,99813,99825,99813,99825,41
20231002,225900,99825,99835,99825,99835,102
20231002,230000,99837,99849,99836,99848,223
20231002,230100,99848,99852,99842,99852,326
20231002,230200,99851,99874,99839,99872,229
20231002,230300,99867,99872,99855,99861,106
20231002,230400,99857,99858,99853,99854,97
20231002,230500,99855,99879,99853,99879,225
20231002,230600,99878,99885,99869,99879,233
20231002,230700,99879,99885,99879,99884,147
20231002,230800,99883,99886,99875,99886,199
20231002,230900,99886,99888,99875,99875,307
20231002,231000,99884,99884,99869,99879,121
20231002,231100,99879,99884,99879,99884,83
20231002,231200,99884,99884,99876,99877,119
20231002,231300,99878,99878,99873,99873,66
20231002,231400,99873,99875,99873,99873,13
20231002,231500,99874,99875,99870,99873,133
20231002,231600,99874,99879,99874,99879,31
20231002,231700,99879,99879,99875,99875,56
20231002,231800,99875,99880,99873,99879,110
20231002,231900,99878,99880,99870,99879,58
20231002,232000,99880,99885,99877,99885,95
20231002,232100,99879,99890,99877,99888,488
20231002,232200,99888,99890,99882,99889,96
20231002,232300,99889,99890,99885,99886,50
20231002,232400,99886,99889,99882,99882,67
20231002,232500,99882,99889,99882,99883,57
20231002,232600,99885,99890,99885,99890,167
20231002,232700,99890,99890,99885,99889,139
20231002,232800,99889,99890,99888,99889,99
20231002,232900,99889,99890,99889,99889,260
20231002,233000,99889,99894,99889,99890,579
20231002,233100,99889,99891,99889,99891,104
20231002,233200,99890,99900,99890,99893,373
20231002,233300,99898,99900,99893,99900,147
20231002,233400,99899,99900,99885,99889,242
20231002,233500,99890,99890,99885,99885,170
20231002,233600,99885,99886,99877,99877,138
20231002,233700,99877,99888,99856,99858,245
20231002,233800,99857,99859,99851,99859,227
20231002,233900,99859,99861,99851,99859,288
20231002,234000,99857,99857,99851,99854,155
20231002,234100,99856,99857,99851,99855,122
20231002,234200,99855,99881,99855,99881,97
20231002,234300,99884,99900,99882,99899,336
20231002,234400,99898,99900,99890,99899,228
20231002,234500,99898,99900,99881,99899,428
20231002,234600,99898,99900,99895,99900,172
20231002,234700,99900,99900,99898,99900,183
20231002,234800,99898,99900,99895,99900,112
20231002,234900,99900,99900,99858,99882,551
20231003,090000,99858,99885,99705,99717,6054
20231003,090100,99717,99720,99570,99655,5300
20231003,090200,99654,99764,99648,99683,2836
20231003,090300,99683,99719,99661,99706,1239
20231003,090400,99703,99703,99601,99601,2308
20231003,090500,99611,99611,99533,99542,3376
20231003,090600,99542,99574,99512,99568,3124
20231003,090700,99568,99570,99544,99556,1066
20231003,090800,99556,99613,99549,99612,1692
20231003,090900,99613,99670,99610,99625,2420
20231003,091000,99624,99630,99566,99573,1533
20231003,091100,99573,99573,99513,99524,1549
20231003,091200,99527,99550,99509,99543,1735
20231003,091300,99544,99545,99465,99465,2232
20231003,091400,99464,99473,99439,99447,2180
20231003,091500,99447,99470,99400,99470,2999
20231003,091600,99470,99516,99460,99498,1547
20231003,091700,99498,99540,99491,99538,1313
20231003,091800,99538,99538,99475,99490,1462
20231003,091900,99490,99500,99472,99474,595
20231003,092000,99475,99478,99436,99444,935
20231003,092100,99442,99492,99433,99492,1285
20231003,092200,99492,99573,99489,99555,1613
20231003,092300,99559,99623,99542,99609,1706
20231003,092400,99610,99610,99528,99548,1505
20231003,092500,99548,99548,99465,99491,1367
20231003,092600,99491,99532,99473,99521,967
20231003,092700,99521,99522,99480,99488,647
20231003,092800,99484,99504,99460,99504,972
20231003,092900,99504,99532,99491,99531,1016
20231003,093000,99532,99532,99464,99466,889
20231003,093100,99466,99518,99460,99506,887
20231003,093200,99506,99520,99488,99515,573
20231003,093300,99518,99520,99493,99510,447
20231003,093400,99510,99510,99499,99502,154
20231003,093500,99501,99553,99493,99553,935
20231003,093600,99553,99580,99536,99578,772
20231003,093700,99577,99600,99546,99600,1339
20231003,093800,99599,99629,99599,99629,1286
20231003,093900,99629,99715,99618,99715,2578
20231003,094000,99715,99752,99672,99679,3031
20231003,094100,99679,99718,99673,99712,1953
20231003,094200,99712,99724,99678,99702,981
20231003,094300,99701,99702,99691,99698,850
20231003,094400,99698,99783,99690,99777,2285
20231003,094500,99776,99780,99705,99705,1255
20231003,094600,99705,99705,99630,99668,2209
20231003,094700,99668,99687,99650,99676,775
20231003,094800,99676,99699,99660,99691,716
20231003,094900,99690,99691,99679,99688,292
20231003,095000,99687,99688,99624,99640,1942
20231003,095100,99639,99639,99625,99637,781
20231003,095200,99637,99729,99591,99722,2270
20231003,095300,99719,99731,99690,99718,1051
20231003,095400,99718,99763,99718,99753,1385
20231003,095500,99756,99764,99706,99763,1403
20231003,095600,99764,99764,99719,99720,860
20231003,095700,99721,99742,99714,99719,734
20231003,095800,99719,99719,99700,99709,709
20231003,095900,99709,99709,99577,99636,2604
20231003,100000,99637,99651,99525,99548,3740
20231003,100100,99548,99571,99488,99536,3604
20231003,100200,99536,99611,99508,99573,3863
20231003,100300,99578,99635,99548,99579,2133
20231003,100400,99580,99594,99541,99574,1397
20231003,100500,99569,99616,99556,99601,2198
20231003,100600,99598,99609,99530,99530,1485
20231003,100700,99530,99530,99449,99515,3897
20231003,100800,99515,99601,99499,99574,2343
20231003,100900,99570,99689,99570,99626,3771
20231003,101000,99630,99671,99617,99671,1383
20231003,101100,99670,99677,99648,99674,942
20231003,101200,99674,99760,99660,99755,4420
20231003,101300,99751,99813,99713,99799,4351
20231003,101400,99800,99951,99792,99848,12452
20231003,101500,99855,99892,99731,99762,8374
20231003,101600,99762,99798,99607,99715,8386
20231003,101700,99713,99726,99652,99710,2977
20231003,101800,99707,99761,99691,99743,3661
20231003,101900,99743,99757,99721,99737,2000
20231003,102000,99740,99839,99724,99740,4370
20231003,102100,99739,99779,99708,99765,1768
20231003,102200,99775,99779,99654,99665,4144
20231003,102300,99667,99718,99657,99712,919
20231003,102400,99713,99713,99681,99700,818
20231003,102500,99701,99701,99659,99681,1061
20231003,102600,99681,99758,99671,99678,2041
20231003,102700,99677,99737,99644,99725,2935
20231003,102800,99726,99784,99700,99759,2564
20231003,102900,99760,99774,99725,99750,900
20231003,103000,99746,99782,99721,99740,1363
20231003,103100,99742,99773,99727,99739,1068
20231003,103200,99739,99785,99739,99757,1087
20231003,103300,99753,99759,99709,99715,1289
20231003,103400,99717,99741,99708,99726,660
20231003,103500,99727,99762,99712,99756,908
20231003,103600,99759,99775,99734,99750,931
20231003,103700,99745,99746,99734,99735,398
20231003,103800,99735,99746,99723,99724,707
20231003,103900,99723,99724,99712,99721,282
20231003,104000,99722,99722,99700,99704,1629
20231003,104100,99704,99709,99681,99705,1971
20231003,104200,99702,99732,99686,99686,753
20231003,104300,99686,99686,99653,99670,951
20231003,104400,99668,99703,99662,99692,774
20231003,104500,99693,99704,99632,99640,1228
20231003,104600,99634,99688,99633,99659,1376
20231003,104700,99660,99685,99619,99619,1376
20231003,104800,99619,99649,99582,99600,3497
20231003,104900,99599,99599,99515,99579,5310
20231003,105000,99578,99620,99553,99606,1602
20231003,105100,99605,99620,99573,99597,610
20231003,105200,99597,99638,99586,99619,1014
20231003,105300,99616,99629,99610,99624,669
20231003,105400,99624,99708,99623,99679,2261
20231003,105500,99673,99680,99656,99665,351
20231003,105600,99664,99664,99651,99663,681
20231003,105700,99662,99673,99651,99656,387
20231003,105800,99652,99675,99650,99671,361
20231003,105900,99671,99671,99616,99623,2200
20231003,110000,99620,99621,99590,99609,3468
20231003,110100,99608,99626,99582,99604,1305
20231003,110200,99601,99607,99570,99578,2670
20231003,110300,99578,99578,99473,99473,11448
20231003,110400,99473,99473,99343,99409,10527
20231003,110500,99403,99442,99361,99415,4950
20231003,110600,99415,99450,99404,99439,3122
20231003,110700,99438,99499,99425,99476,3298
20231003,110800,99476,99538,99476,99533,2135
20231003,110900,99533,99583,99510,99530,2045
20231003,111000,99534,99534,99474,99500,1118
20231003,111100,99500,99536,99497,99525,1355
20231003,111200,99528,99593,99520,99534,2435
20231003,111300,99539,99545,99509,99525,1719
20231003,111400,99528,99528,99478,99509,1293
20231003,111500,99509,99568,99493,99563,1678
20231003,111600,99564,99599,99550,99575,2276
20231003,111700,99575,99598,99536,99544,2103
20231003,111800,99544,99586,99511,99511,2153
20231003,111900,99512,99529,99491,99518,2443
20231003,112000,99515,99541,99500,99515,1029
20231003,112100,99519,99549,99519,99525,538
20231003,112200,99528,99535,99516,99516,593
20231003,112300,99516,99537,99512,99532,292
20231003,112400,99529,99529,99470,99481,1299
20231003,112500,99480,99485,99430,99451,1585
20231003,112600,99451,99476,99408,99409,3578
20231003,112700,99408,99412,99306,99321,7560
20231003,112800,99320,99370,99283,99348,3505
20231003,112900,99348,99348,99261,99272,3068
20231003,113000,99272,99287,99200,99287,7984
20231003,113100,99287,99395,99272,99374,4545
20231003,113200,99370,99385,99323,99359,2866
20231003,113300,99360,99380,99313,99313,1382
20231003,113400,99312,99456,99311,99415,3167
20231003,113500,99420,99440,99368,99382,1499
20231003,113600,99377,99382,99339,99339,1426
20231003,113700,99338,99340,99287,99299,1712
20231003,113800,99299,99375,99285,99365,2033
20231003,113900,99366,99384,99342,99363,1342
20231003,114000,99363,99363,99339,99352,542
20231003,114100,99349,99356,99310,99329,1160
20231003,114200,99328,99351,99328,99347,619
20231003,114300,99346,99381,99342,99364,966
20231003,114400,99357,99362,99339,99343,728
20231003,114500,99344,99354,99305,99331,1539
20231003,114600,99330,99363,99328,99351,1111
20231003,114700,99351,99370,99351,99363,941
20231003,114800,99361,99383,99360,99369,827
20231003,114900,99368,99379,99368,99373,580
20231003,115000,99373,99373,99300,99310,2673
20231003,115100,99310,99323,99303,99322,1265
20231003,115200,99318,99337,99311,99327,834
20231003,115300,99325,99327,99283,99283,2183
20231003,115400,99283,99309,99272,99301,2202
20231003,115500,99305,99340,99305,99320,1486
20231003,115600,99312,99325,99287,99289,810
20231003,115700,99289,99365,99244,99363,2734
20231003,115800,99360,99477,99359,99470,4374
20231003,115900,99470,99548,99462,99476,4672
20231003,120000,99476,99504,99452,99462,2852
20231003,120100,99468,99482,99428,99429,1256
20231003,120200,99428,99437,99375,99403,2910
20231003,120300,99398,99483,99398,99449,1514
20231003,120400,99456,99476,99388,99433,1402
20231003,120500,99435,99441,99386,99388,972
20231003,120600,99390,99390,99355,99360,1334
20231003,120700,99360,99389,99358,99377,742
20231003,120800,99369,99375,99317,99356,2178
20231003,120900,99344,99377,99339,99363,537
20231003,121000,99365,99366,99349,99366,309
20231003,121100,99366,99366,99323,99352,418
20231003,121200,99351,99363,99319,99328,1974
20231003,121300,99327,99328,99306,99318,756
20231003,121400,99319,99319,99284,99308,1468
20231003,121500,99307,99310,99270,99291,2581
20231003,121600,99289,99290,99270,99288,1548
20231003,121700,99288,99298,99275,99296,811
20231003,121800,99295,99298,99274,99294,601
20231003,121900,99292,99307,99272,99272,548
20231003,122000,99272,99288,99261,99288,1388
